from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_route_id,to_route_id,from_trip_id,to_trip_id
REG_421725,REG_230776,2,354,0,0,0,0
REG_400449,REG_673020,2,71,0,0,0,0
REG_673020,REG_400449,2,71,0,0,0,0
REG_671809,REG_624482,2,0,0,0,0,0
REG_624482,REG_671809,2,0,0,0,0,0
REG_277607,REG_180841,2,54,0,0,0,0
REG_180841,REG_277607,2,54,0,0,0,0
REG_380555,REG_167894,2,20,0,0,0,0
REG_167894,REG_380555,2,20,0,0,0,0
REG_52144,REG_25065,2,29,0,0,0,0
REG_25065,REG_52144,2,29,0,0,0,0
REG_343546,REG_673382,2,1,0,0,0,0
REG_673382,REG_343546,2,1,0,0,0,0
REG_173817,REG_311701,2,1,0,0,0,0
REG_311701,REG_173817,2,1,0,0,0,0
REG_487599,REG_253056,2,40,0,0,0,0
REG_253056,REG_487599,2,40,0,0,0,0
REG_313525,REG_86124,2,0,0,0,0,0
REG_86124,REG_313525,2,0,0,0,0,0
REG_351069,REG_103543,2,37,0,0,0,0
REG_103543,REG_351069,2,37,0,0,0,0
REG_392400,REG_472487,2,0,0,0,0,0
REG_472487,REG_392400,2,0,0,0,0,0
REG_163113,REG_581111,2,26,0,0,0,0
REG_581111,REG_163113,2,26,0,0,0,0
REG_540639,REG_206204,2,20,0,0,0,0
REG_206204,REG_540639,2,20,0,0,0,0
REG_610945,REG_6263,2,4,0,0,0,0
REG_6263,REG_610945,2,4,0,0,0,0
REG_566129,REG_448231,2,15,0,0,0,0
REG_448231,REG_566129,2,15,0,0,0,0
REG_531592,REG_641728,2,15,0,0,0,0
REG_641728,REG_531592,2,15,0,0,0,0
REG_397467,REG_428595,2,22,0,0,0,0
REG_428595,REG_397467,2,22,0,0,0,0
REG_655469,REG_599342,2,83,0,0,0,0
REG_599342,REG_655469,2,83,0,0,0,0
REG_370034,REG_540045,2,31,0,0,0,0
REG_540045,REG_370034,2,31,0,0,0,0
REG_668140,REG_513478,2,0,0,0,0,0
REG_513478,REG_668140,2,0,0,0,0,0
REG_400613,REG_181359,2,0,0,0,0,0
REG_181359,REG_400613,2,0,0,0,0,0
REG_400613,REG_324217,2,774,0,0,0,0
REG_324217,REG_400613,2,774,0,0,0,0
REG_400613,REG_8922,2,774,0,0,0,0
REG_8922,REG_400613,2,774,0,0,0,0
REG_181359,REG_324217,2,774,0,0,0,0
REG_324217,REG_181359,2,774,0,0,0,0
REG_181359,REG_8922,2,774,0,0,0,0
REG_8922,REG_181359,2,774,0,0,0,0
REG_324217,REG_8922,2,0,0,0,0,0
REG_8922,REG_324217,2,0,0,0,0,0
REG_423022,REG_101527,2,27,0,0,0,0
REG_101527,REG_423022,2,27,0,0,0,0
REG_52914,REG_354860,2,32,0,0,0,0
REG_354860,REG_52914,2,32,0,0,0,0
REG_420542,REG_522102,2,103,0,0,0,0
REG_522102,REG_420542,2,103,0,0,0,0
REG_407113,REG_569781,2,64,0,0,0,0
REG_569781,REG_407113,2,64,0,0,0,0
REG_198398,REG_476269,2,573,0,0,0,0
REG_476269,REG_198398,2,573,0,0,0,0
REG_198398,REG_33407,2,49,0,0,0,0
REG_33407,REG_198398,2,49,0,0,0,0
REG_542468,REG_405421,2,7,0,0,0,0
REG_405421,REG_542468,2,7,0,0,0,0
REG_542468,REG_82123,2,334,0,0,0,0
REG_82123,REG_542468,2,334,0,0,0,0
REG_542468,REG_649673,2,478,0,0,0,0
REG_649673,REG_542468,2,478,0,0,0,0
REG_542468,REG_279486,2,164,0,0,0,0
REG_279486,REG_542468,2,164,0,0,0,0
REG_542468,REG_642410,2,584,0,0,0,0
REG_642410,REG_542468,2,584,0,0,0,0
REG_542468,REG_486733,2,716,0,0,0,0
REG_486733,REG_542468,2,716,0,0,0,0
REG_542468,REG_302774,2,563,0,0,0,0
REG_302774,REG_542468,2,563,0,0,0,0
REG_542468,REG_46364,2,602,0,0,0,0
REG_46364,REG_542468,2,602,0,0,0,0
REG_542468,REG_561059,2,753,0,0,0,0
REG_561059,REG_542468,2,753,0,0,0,0
REG_542468,REG_577940,2,711,0,0,0,0
REG_577940,REG_542468,2,711,0,0,0,0
REG_405421,REG_82123,2,330,0,0,0,0
REG_82123,REG_405421,2,330,0,0,0,0
REG_405421,REG_649673,2,477,0,0,0,0
REG_649673,REG_405421,2,477,0,0,0,0
REG_405421,REG_279486,2,161,0,0,0,0
REG_279486,REG_405421,2,161,0,0,0,0
REG_405421,REG_642410,2,579,0,0,0,0
REG_642410,REG_405421,2,579,0,0,0,0
REG_405421,REG_486733,2,712,0,0,0,0
REG_486733,REG_405421,2,712,0,0,0,0
REG_405421,REG_302774,2,558,0,0,0,0
REG_302774,REG_405421,2,558,0,0,0,0
REG_405421,REG_46364,2,597,0,0,0,0
REG_46364,REG_405421,2,597,0,0,0,0
REG_405421,REG_561059,2,749,0,0,0,0
REG_561059,REG_405421,2,749,0,0,0,0
REG_405421,REG_577940,2,707,0,0,0,0
REG_577940,REG_405421,2,707,0,0,0,0
REG_90348,REG_82123,2,708,0,0,0,0
REG_82123,REG_90348,2,708,0,0,0,0
REG_90348,REG_649673,2,782,0,0,0,0
REG_649673,REG_90348,2,782,0,0,0,0
REG_90348,REG_269324,2,537,0,0,0,0
REG_269324,REG_90348,2,537,0,0,0,0
REG_90348,REG_486733,2,489,0,0,0,0
REG_486733,REG_90348,2,489,0,0,0,0
REG_90348,REG_413076,2,681,0,0,0,0
REG_413076,REG_90348,2,681,0,0,0,0
REG_90348,REG_138474,2,683,0,0,0,0
REG_138474,REG_90348,2,683,0,0,0,0
REG_90348,REG_300972,2,585,0,0,0,0
REG_300972,REG_90348,2,585,0,0,0,0
REG_90348,REG_305921,2,474,0,0,0,0
REG_305921,REG_90348,2,474,0,0,0,0
REG_90348,REG_394481,2,601,0,0,0,0
REG_394481,REG_90348,2,601,0,0,0,0
REG_90348,REG_497242,2,488,0,0,0,0
REG_497242,REG_90348,2,488,0,0,0,0
REG_90348,REG_561059,2,482,0,0,0,0
REG_561059,REG_90348,2,482,0,0,0,0
REG_90348,REG_577940,2,489,0,0,0,0
REG_577940,REG_90348,2,489,0,0,0,0
REG_90348,REG_517274,2,683,0,0,0,0
REG_517274,REG_90348,2,683,0,0,0,0
REG_90348,REG_553861,2,675,0,0,0,0
REG_553861,REG_90348,2,675,0,0,0,0
REG_90348,REG_596518,2,678,0,0,0,0
REG_596518,REG_90348,2,678,0,0,0,0
REG_460824,REG_348507,2,710,0,0,0,0
REG_348507,REG_460824,2,710,0,0,0,0
REG_460824,REG_46514,2,717,0,0,0,0
REG_46514,REG_460824,2,717,0,0,0,0
REG_82123,REG_649673,2,216,0,0,0,0
REG_649673,REG_82123,2,216,0,0,0,0
REG_82123,REG_279486,2,427,0,0,0,0
REG_279486,REG_82123,2,427,0,0,0,0
REG_82123,REG_642410,2,696,0,0,0,0
REG_642410,REG_82123,2,696,0,0,0,0
REG_82123,REG_486733,2,383,0,0,0,0
REG_486733,REG_82123,2,383,0,0,0,0
REG_82123,REG_302774,2,686,0,0,0,0
REG_302774,REG_82123,2,686,0,0,0,0
REG_82123,REG_46364,2,704,0,0,0,0
REG_46364,REG_82123,2,704,0,0,0,0
REG_82123,REG_561059,2,419,0,0,0,0
REG_561059,REG_82123,2,419,0,0,0,0
REG_82123,REG_577940,2,378,0,0,0,0
REG_577940,REG_82123,2,378,0,0,0,0
REG_649673,REG_279486,2,608,0,0,0,0
REG_279486,REG_649673,2,608,0,0,0,0
REG_649673,REG_486733,2,336,0,0,0,0
REG_486733,REG_649673,2,336,0,0,0,0
REG_649673,REG_561059,2,365,0,0,0,0
REG_561059,REG_649673,2,365,0,0,0,0
REG_649673,REG_577940,2,333,0,0,0,0
REG_577940,REG_649673,2,333,0,0,0,0
REG_463770,REG_304640,2,453,0,0,0,0
REG_304640,REG_463770,2,453,0,0,0,0
REG_463770,REG_273227,2,453,0,0,0,0
REG_273227,REG_463770,2,453,0,0,0,0
REG_445648,REG_250846,2,650,0,0,0,0
REG_250846,REG_445648,2,650,0,0,0,0
REG_445648,REG_172780,2,688,0,0,0,0
REG_172780,REG_445648,2,688,0,0,0,0
REG_445648,REG_577253,2,617,0,0,0,0
REG_577253,REG_445648,2,617,0,0,0,0
REG_445648,REG_581997,2,730,0,0,0,0
REG_581997,REG_445648,2,730,0,0,0,0
REG_445648,REG_141452,2,733,0,0,0,0
REG_141452,REG_445648,2,733,0,0,0,0
REG_445648,REG_207135,2,711,0,0,0,0
REG_207135,REG_445648,2,711,0,0,0,0
REG_445648,REG_396217,2,741,0,0,0,0
REG_396217,REG_445648,2,741,0,0,0,0
REG_445648,REG_601884,2,657,0,0,0,0
REG_601884,REG_445648,2,657,0,0,0,0
REG_445648,REG_325656,2,649,0,0,0,0
REG_325656,REG_445648,2,649,0,0,0,0
REG_445648,REG_493179,2,757,0,0,0,0
REG_493179,REG_445648,2,757,0,0,0,0
REG_445648,REG_185090,2,736,0,0,0,0
REG_185090,REG_445648,2,736,0,0,0,0
REG_445648,REG_608718,2,723,0,0,0,0
REG_608718,REG_445648,2,723,0,0,0,0
REG_279486,REG_642410,2,432,0,0,0,0
REG_642410,REG_279486,2,432,0,0,0,0
REG_279486,REG_486733,2,795,0,0,0,0
REG_486733,REG_279486,2,795,0,0,0,0
REG_279486,REG_302774,2,409,0,0,0,0
REG_302774,REG_279486,2,409,0,0,0,0
REG_279486,REG_46364,2,452,0,0,0,0
REG_46364,REG_279486,2,452,0,0,0,0
REG_279486,REG_577940,2,790,0,0,0,0
REG_577940,REG_279486,2,790,0,0,0,0
REG_549378,REG_169136,2,49,0,0,0,0
REG_169136,REG_549378,2,49,0,0,0,0
REG_549378,REG_568629,2,58,0,0,0,0
REG_568629,REG_549378,2,58,0,0,0,0
REG_549378,REG_343270,2,798,0,0,0,0
REG_343270,REG_549378,2,798,0,0,0,0
REG_169136,REG_568629,2,106,0,0,0,0
REG_568629,REG_169136,2,106,0,0,0,0
REG_568629,REG_328660,2,761,0,0,0,0
REG_328660,REG_568629,2,761,0,0,0,0
REG_568629,REG_343270,2,741,0,0,0,0
REG_343270,REG_568629,2,741,0,0,0,0
REG_568629,REG_548007,2,791,0,0,0,0
REG_548007,REG_568629,2,791,0,0,0,0
REG_289085,REG_629991,2,5,0,0,0,0
REG_629991,REG_289085,2,5,0,0,0,0
REG_289085,REG_311104,2,111,0,0,0,0
REG_311104,REG_289085,2,111,0,0,0,0
REG_289085,REG_362063,2,111,0,0,0,0
REG_362063,REG_289085,2,111,0,0,0,0
REG_289085,REG_157038,2,326,0,0,0,0
REG_157038,REG_289085,2,326,0,0,0,0
REG_289085,REG_517506,2,376,0,0,0,0
REG_517506,REG_289085,2,376,0,0,0,0
REG_289085,REG_630153,2,278,0,0,0,0
REG_630153,REG_289085,2,278,0,0,0,0
REG_289085,REG_250846,2,794,0,0,0,0
REG_250846,REG_289085,2,794,0,0,0,0
REG_289085,REG_172780,2,760,0,0,0,0
REG_172780,REG_289085,2,760,0,0,0,0
REG_289085,REG_457056,2,773,0,0,0,0
REG_457056,REG_289085,2,773,0,0,0,0
REG_289085,REG_170345,2,191,0,0,0,0
REG_170345,REG_289085,2,191,0,0,0,0
REG_289085,REG_418303,2,252,0,0,0,0
REG_418303,REG_289085,2,252,0,0,0,0
REG_629991,REG_311104,2,109,0,0,0,0
REG_311104,REG_629991,2,109,0,0,0,0
REG_629991,REG_362063,2,109,0,0,0,0
REG_362063,REG_629991,2,109,0,0,0,0
REG_629991,REG_157038,2,328,0,0,0,0
REG_157038,REG_629991,2,328,0,0,0,0
REG_629991,REG_517506,2,377,0,0,0,0
REG_517506,REG_629991,2,377,0,0,0,0
REG_629991,REG_630153,2,281,0,0,0,0
REG_630153,REG_629991,2,281,0,0,0,0
REG_629991,REG_250846,2,799,0,0,0,0
REG_250846,REG_629991,2,799,0,0,0,0
REG_629991,REG_172780,2,765,0,0,0,0
REG_172780,REG_629991,2,765,0,0,0,0
REG_629991,REG_457056,2,774,0,0,0,0
REG_457056,REG_629991,2,774,0,0,0,0
REG_629991,REG_170345,2,196,0,0,0,0
REG_170345,REG_629991,2,196,0,0,0,0
REG_629991,REG_418303,2,257,0,0,0,0
REG_418303,REG_629991,2,257,0,0,0,0
REG_629991,REG_451136,2,811,0,0,0,0
REG_451136,REG_629991,2,811,0,0,0,0
REG_311104,REG_362063,2,0,0,0,0,0
REG_362063,REG_311104,2,0,0,0,0,0
REG_311104,REG_157038,2,436,0,0,0,0
REG_157038,REG_311104,2,436,0,0,0,0
REG_311104,REG_517506,2,485,0,0,0,0
REG_517506,REG_311104,2,485,0,0,0,0
REG_311104,REG_630153,2,389,0,0,0,0
REG_630153,REG_311104,2,389,0,0,0,0
REG_311104,REG_91997,2,752,0,0,0,0
REG_91997,REG_311104,2,752,0,0,0,0
REG_311104,REG_170345,2,249,0,0,0,0
REG_170345,REG_311104,2,249,0,0,0,0
REG_311104,REG_418303,2,278,0,0,0,0
REG_418303,REG_311104,2,278,0,0,0,0
REG_311104,REG_195864,2,761,0,0,0,0
REG_195864,REG_311104,2,761,0,0,0,0
REG_311104,REG_451136,2,716,0,0,0,0
REG_451136,REG_311104,2,716,0,0,0,0
REG_362063,REG_157038,2,436,0,0,0,0
REG_157038,REG_362063,2,436,0,0,0,0
REG_362063,REG_517506,2,485,0,0,0,0
REG_517506,REG_362063,2,485,0,0,0,0
REG_362063,REG_630153,2,389,0,0,0,0
REG_630153,REG_362063,2,389,0,0,0,0
REG_362063,REG_91997,2,752,0,0,0,0
REG_91997,REG_362063,2,752,0,0,0,0
REG_362063,REG_170345,2,249,0,0,0,0
REG_170345,REG_362063,2,249,0,0,0,0
REG_362063,REG_418303,2,278,0,0,0,0
REG_418303,REG_362063,2,278,0,0,0,0
REG_362063,REG_195864,2,761,0,0,0,0
REG_195864,REG_362063,2,761,0,0,0,0
REG_362063,REG_451136,2,716,0,0,0,0
REG_451136,REG_362063,2,716,0,0,0,0
REG_548960,REG_120568,2,12,0,0,0,0
REG_120568,REG_548960,2,12,0,0,0,0
REG_548960,REG_140589,2,47,0,0,0,0
REG_140589,REG_548960,2,47,0,0,0,0
REG_548960,REG_381244,2,143,0,0,0,0
REG_381244,REG_548960,2,143,0,0,0,0
REG_548960,REG_522310,2,101,0,0,0,0
REG_522310,REG_548960,2,101,0,0,0,0
REG_548960,REG_95944,2,545,0,0,0,0
REG_95944,REG_548960,2,545,0,0,0,0
REG_548960,REG_569272,2,570,0,0,0,0
REG_569272,REG_548960,2,570,0,0,0,0
REG_548960,REG_33069,2,512,0,0,0,0
REG_33069,REG_548960,2,512,0,0,0,0
REG_548960,REG_114831,2,573,0,0,0,0
REG_114831,REG_548960,2,573,0,0,0,0
REG_548960,REG_337954,2,570,0,0,0,0
REG_337954,REG_548960,2,570,0,0,0,0
REG_548960,REG_538171,2,565,0,0,0,0
REG_538171,REG_548960,2,565,0,0,0,0
REG_548960,REG_142830,2,543,0,0,0,0
REG_142830,REG_548960,2,543,0,0,0,0
REG_548960,REG_451817,2,483,0,0,0,0
REG_451817,REG_548960,2,483,0,0,0,0
REG_120568,REG_140589,2,36,0,0,0,0
REG_140589,REG_120568,2,36,0,0,0,0
REG_120568,REG_381244,2,144,0,0,0,0
REG_381244,REG_120568,2,144,0,0,0,0
REG_120568,REG_522310,2,89,0,0,0,0
REG_522310,REG_120568,2,89,0,0,0,0
REG_120568,REG_95944,2,543,0,0,0,0
REG_95944,REG_120568,2,543,0,0,0,0
REG_120568,REG_569272,2,568,0,0,0,0
REG_569272,REG_120568,2,568,0,0,0,0
REG_120568,REG_33069,2,503,0,0,0,0
REG_33069,REG_120568,2,503,0,0,0,0
REG_120568,REG_114831,2,571,0,0,0,0
REG_114831,REG_120568,2,571,0,0,0,0
REG_120568,REG_337954,2,569,0,0,0,0
REG_337954,REG_120568,2,569,0,0,0,0
REG_120568,REG_538171,2,564,0,0,0,0
REG_538171,REG_120568,2,564,0,0,0,0
REG_120568,REG_142830,2,534,0,0,0,0
REG_142830,REG_120568,2,534,0,0,0,0
REG_120568,REG_451817,2,474,0,0,0,0
REG_451817,REG_120568,2,474,0,0,0,0
REG_140589,REG_381244,2,166,0,0,0,0
REG_381244,REG_140589,2,166,0,0,0,0
REG_140589,REG_522310,2,55,0,0,0,0
REG_522310,REG_140589,2,55,0,0,0,0
REG_140589,REG_95944,2,555,0,0,0,0
REG_95944,REG_140589,2,555,0,0,0,0
REG_140589,REG_569272,2,581,0,0,0,0
REG_569272,REG_140589,2,581,0,0,0,0
REG_140589,REG_33069,2,469,0,0,0,0
REG_33069,REG_140589,2,469,0,0,0,0
REG_140589,REG_114831,2,583,0,0,0,0
REG_114831,REG_140589,2,583,0,0,0,0
REG_140589,REG_337954,2,581,0,0,0,0
REG_337954,REG_140589,2,581,0,0,0,0
REG_140589,REG_538171,2,577,0,0,0,0
REG_538171,REG_140589,2,577,0,0,0,0
REG_140589,REG_142830,2,500,0,0,0,0
REG_142830,REG_140589,2,500,0,0,0,0
REG_140589,REG_451817,2,440,0,0,0,0
REG_451817,REG_140589,2,440,0,0,0,0
REG_381244,REG_522310,2,194,0,0,0,0
REG_522310,REG_381244,2,194,0,0,0,0
REG_381244,REG_95944,2,405,0,0,0,0
REG_95944,REG_381244,2,405,0,0,0,0
REG_381244,REG_569272,2,430,0,0,0,0
REG_569272,REG_381244,2,430,0,0,0,0
REG_381244,REG_33069,2,617,0,0,0,0
REG_33069,REG_381244,2,617,0,0,0,0
REG_381244,REG_401706,2,783,0,0,0,0
REG_401706,REG_381244,2,783,0,0,0,0
REG_381244,REG_354515,2,781,0,0,0,0
REG_354515,REG_381244,2,781,0,0,0,0
REG_381244,REG_114831,2,433,0,0,0,0
REG_114831,REG_381244,2,433,0,0,0,0
REG_381244,REG_337954,2,431,0,0,0,0
REG_337954,REG_381244,2,431,0,0,0,0
REG_381244,REG_538171,2,425,0,0,0,0
REG_538171,REG_381244,2,425,0,0,0,0
REG_381244,REG_142830,2,650,0,0,0,0
REG_142830,REG_381244,2,650,0,0,0,0
REG_381244,REG_451817,2,587,0,0,0,0
REG_451817,REG_381244,2,587,0,0,0,0
REG_522310,REG_95944,2,560,0,0,0,0
REG_95944,REG_522310,2,560,0,0,0,0
REG_522310,REG_569272,2,586,0,0,0,0
REG_569272,REG_522310,2,586,0,0,0,0
REG_522310,REG_33069,2,426,0,0,0,0
REG_33069,REG_522310,2,426,0,0,0,0
REG_522310,REG_114831,2,587,0,0,0,0
REG_114831,REG_522310,2,587,0,0,0,0
REG_522310,REG_337954,2,586,0,0,0,0
REG_337954,REG_522310,2,586,0,0,0,0
REG_522310,REG_538171,2,583,0,0,0,0
REG_538171,REG_522310,2,583,0,0,0,0
REG_522310,REG_142830,2,458,0,0,0,0
REG_142830,REG_522310,2,458,0,0,0,0
REG_522310,REG_451817,2,396,0,0,0,0
REG_451817,REG_522310,2,396,0,0,0,0
REG_157038,REG_517506,2,56,0,0,0,0
REG_517506,REG_157038,2,56,0,0,0,0
REG_157038,REG_630153,2,58,0,0,0,0
REG_630153,REG_157038,2,58,0,0,0,0
REG_157038,REG_250846,2,710,0,0,0,0
REG_250846,REG_157038,2,710,0,0,0,0
REG_157038,REG_172780,2,684,0,0,0,0
REG_172780,REG_157038,2,684,0,0,0,0
REG_157038,REG_577253,2,733,0,0,0,0
REG_577253,REG_157038,2,733,0,0,0,0
REG_157038,REG_328553,2,580,0,0,0,0
REG_328553,REG_157038,2,580,0,0,0,0
REG_157038,REG_457056,2,459,0,0,0,0
REG_457056,REG_157038,2,459,0,0,0,0
REG_157038,REG_548087,2,555,0,0,0,0
REG_548087,REG_157038,2,555,0,0,0,0
REG_157038,REG_170345,2,335,0,0,0,0
REG_170345,REG_157038,2,335,0,0,0,0
REG_157038,REG_418303,2,422,0,0,0,0
REG_418303,REG_157038,2,422,0,0,0,0
REG_517506,REG_630153,2,114,0,0,0,0
REG_630153,REG_517506,2,114,0,0,0,0
REG_517506,REG_250846,2,737,0,0,0,0
REG_250846,REG_517506,2,737,0,0,0,0
REG_517506,REG_172780,2,713,0,0,0,0
REG_172780,REG_517506,2,713,0,0,0,0
REG_517506,REG_577253,2,759,0,0,0,0
REG_577253,REG_517506,2,759,0,0,0,0
REG_517506,REG_328553,2,526,0,0,0,0
REG_328553,REG_517506,2,526,0,0,0,0
REG_517506,REG_457056,2,404,0,0,0,0
REG_457056,REG_517506,2,404,0,0,0,0
REG_517506,REG_548087,2,500,0,0,0,0
REG_548087,REG_517506,2,500,0,0,0,0
REG_517506,REG_170345,2,391,0,0,0,0
REG_170345,REG_517506,2,391,0,0,0,0
REG_517506,REG_418303,2,477,0,0,0,0
REG_418303,REG_517506,2,477,0,0,0,0
REG_630153,REG_250846,2,685,0,0,0,0
REG_250846,REG_630153,2,685,0,0,0,0
REG_630153,REG_172780,2,657,0,0,0,0
REG_172780,REG_630153,2,657,0,0,0,0
REG_630153,REG_577253,2,710,0,0,0,0
REG_577253,REG_630153,2,710,0,0,0,0
REG_630153,REG_328553,2,635,0,0,0,0
REG_328553,REG_630153,2,635,0,0,0,0
REG_630153,REG_457056,2,516,0,0,0,0
REG_457056,REG_630153,2,516,0,0,0,0
REG_630153,REG_548087,2,611,0,0,0,0
REG_548087,REG_630153,2,611,0,0,0,0
REG_630153,REG_170345,2,278,0,0,0,0
REG_170345,REG_630153,2,278,0,0,0,0
REG_630153,REG_418303,2,365,0,0,0,0
REG_418303,REG_630153,2,365,0,0,0,0
REG_298777,REG_309150,2,25,0,0,0,0
REG_309150,REG_298777,2,25,0,0,0,0
REG_298777,REG_529415,2,624,0,0,0,0
REG_529415,REG_298777,2,624,0,0,0,0
REG_298777,REG_619666,2,647,0,0,0,0
REG_619666,REG_298777,2,647,0,0,0,0
REG_298777,REG_620522,2,751,0,0,0,0
REG_620522,REG_298777,2,751,0,0,0,0
REG_298777,REG_250546,2,621,0,0,0,0
REG_250546,REG_298777,2,621,0,0,0,0
REG_298777,REG_371154,2,608,0,0,0,0
REG_371154,REG_298777,2,608,0,0,0,0
REG_298777,REG_418241,2,738,0,0,0,0
REG_418241,REG_298777,2,738,0,0,0,0
REG_298777,REG_625136,2,756,0,0,0,0
REG_625136,REG_298777,2,756,0,0,0,0
REG_309150,REG_529415,2,601,0,0,0,0
REG_529415,REG_309150,2,601,0,0,0,0
REG_309150,REG_619666,2,626,0,0,0,0
REG_619666,REG_309150,2,626,0,0,0,0
REG_309150,REG_620522,2,730,0,0,0,0
REG_620522,REG_309150,2,730,0,0,0,0
REG_309150,REG_250546,2,609,0,0,0,0
REG_250546,REG_309150,2,609,0,0,0,0
REG_309150,REG_371154,2,597,0,0,0,0
REG_371154,REG_309150,2,597,0,0,0,0
REG_309150,REG_418241,2,726,0,0,0,0
REG_418241,REG_309150,2,726,0,0,0,0
REG_309150,REG_625136,2,744,0,0,0,0
REG_625136,REG_309150,2,744,0,0,0,0
REG_309150,REG_438127,2,808,0,0,0,0
REG_438127,REG_309150,2,808,0,0,0,0
REG_309150,REG_518810,2,809,0,0,0,0
REG_518810,REG_309150,2,809,0,0,0,0
REG_250846,REG_172780,2,38,0,0,0,0
REG_172780,REG_250846,2,38,0,0,0,0
REG_250846,REG_577253,2,34,0,0,0,0
REG_577253,REG_250846,2,34,0,0,0,0
REG_250846,REG_170345,2,610,0,0,0,0
REG_170345,REG_250846,2,610,0,0,0,0
REG_250846,REG_418303,2,589,0,0,0,0
REG_418303,REG_250846,2,589,0,0,0,0
REG_172780,REG_577253,2,71,0,0,0,0
REG_577253,REG_172780,2,71,0,0,0,0
REG_172780,REG_170345,2,575,0,0,0,0
REG_170345,REG_172780,2,575,0,0,0,0
REG_172780,REG_418303,2,552,0,0,0,0
REG_418303,REG_172780,2,552,0,0,0,0
REG_577253,REG_170345,2,642,0,0,0,0
REG_170345,REG_577253,2,642,0,0,0,0
REG_577253,REG_418303,2,622,0,0,0,0
REG_418303,REG_577253,2,622,0,0,0,0
REG_328553,REG_457056,2,128,0,0,0,0
REG_457056,REG_328553,2,128,0,0,0,0
REG_328553,REG_548087,2,39,0,0,0,0
REG_548087,REG_328553,2,39,0,0,0,0
REG_457056,REG_548087,2,97,0,0,0,0
REG_548087,REG_457056,2,97,0,0,0,0
REG_457056,REG_170345,2,789,0,0,0,0
REG_170345,REG_457056,2,789,0,0,0,0
REG_86972,REG_306762,2,461,0,0,0,0
REG_306762,REG_86972,2,461,0,0,0,0
REG_86972,REG_591750,2,476,0,0,0,0
REG_591750,REG_86972,2,476,0,0,0,0
REG_86972,REG_660749,2,443,0,0,0,0
REG_660749,REG_86972,2,443,0,0,0,0
REG_36161,REG_116488,2,34,0,0,0,0
REG_116488,REG_36161,2,34,0,0,0,0
REG_36161,REG_528657,2,14,0,0,0,0
REG_528657,REG_36161,2,14,0,0,0,0
REG_36161,REG_33069,2,449,0,0,0,0
REG_33069,REG_36161,2,449,0,0,0,0
REG_36161,REG_613568,2,576,0,0,0,0
REG_613568,REG_36161,2,576,0,0,0,0
REG_36161,REG_322471,2,543,0,0,0,0
REG_322471,REG_36161,2,543,0,0,0,0
REG_36161,REG_225524,2,776,0,0,0,0
REG_225524,REG_36161,2,776,0,0,0,0
REG_36161,REG_142830,2,415,0,0,0,0
REG_142830,REG_36161,2,415,0,0,0,0
REG_36161,REG_451817,2,480,0,0,0,0
REG_451817,REG_36161,2,480,0,0,0,0
REG_36161,REG_149010,2,621,0,0,0,0
REG_149010,REG_36161,2,621,0,0,0,0
REG_36161,REG_218250,2,542,0,0,0,0
REG_218250,REG_36161,2,542,0,0,0,0
REG_36161,REG_411690,2,530,0,0,0,0
REG_411690,REG_36161,2,530,0,0,0,0
REG_116488,REG_528657,2,48,0,0,0,0
REG_528657,REG_116488,2,48,0,0,0,0
REG_116488,REG_33069,2,415,0,0,0,0
REG_33069,REG_116488,2,415,0,0,0,0
REG_116488,REG_613568,2,610,0,0,0,0
REG_613568,REG_116488,2,610,0,0,0,0
REG_116488,REG_322471,2,577,0,0,0,0
REG_322471,REG_116488,2,577,0,0,0,0
REG_116488,REG_225524,2,795,0,0,0,0
REG_225524,REG_116488,2,795,0,0,0,0
REG_116488,REG_142830,2,381,0,0,0,0
REG_142830,REG_116488,2,381,0,0,0,0
REG_116488,REG_451817,2,446,0,0,0,0
REG_451817,REG_116488,2,446,0,0,0,0
REG_116488,REG_149010,2,654,0,0,0,0
REG_149010,REG_116488,2,654,0,0,0,0
REG_116488,REG_218250,2,576,0,0,0,0
REG_218250,REG_116488,2,576,0,0,0,0
REG_116488,REG_411690,2,564,0,0,0,0
REG_411690,REG_116488,2,564,0,0,0,0
REG_528657,REG_33069,2,462,0,0,0,0
REG_33069,REG_528657,2,462,0,0,0,0
REG_528657,REG_613568,2,563,0,0,0,0
REG_613568,REG_528657,2,563,0,0,0,0
REG_528657,REG_322471,2,530,0,0,0,0
REG_322471,REG_528657,2,530,0,0,0,0
REG_528657,REG_225524,2,768,0,0,0,0
REG_225524,REG_528657,2,768,0,0,0,0
REG_528657,REG_434646,2,811,0,0,0,0
REG_434646,REG_528657,2,811,0,0,0,0
REG_528657,REG_142830,2,428,0,0,0,0
REG_142830,REG_528657,2,428,0,0,0,0
REG_528657,REG_451817,2,493,0,0,0,0
REG_451817,REG_528657,2,493,0,0,0,0
REG_528657,REG_149010,2,607,0,0,0,0
REG_149010,REG_528657,2,607,0,0,0,0
REG_528657,REG_218250,2,529,0,0,0,0
REG_218250,REG_528657,2,529,0,0,0,0
REG_528657,REG_411690,2,517,0,0,0,0
REG_411690,REG_528657,2,517,0,0,0,0
REG_642410,REG_555805,2,670,0,0,0,0
REG_555805,REG_642410,2,670,0,0,0,0
REG_642410,REG_286380,2,601,0,0,0,0
REG_286380,REG_642410,2,601,0,0,0,0
