route_id,service_id,trip_id
REG_641,REG_2520,REG_1480542
REG_641,REG_2520,REG_1484789
REG_641,REG_2520,REG_1495055
REG_641,REG_2520,REG_251328
REG_641,REG_2520,REG_321617
REG_641,REG_2520,REG_336096
REG_641,REG_2520,REG_336204
REG_641,REG_2520,REG_342549
REG_641,REG_2520,REG_40359
REG_641,REG_2520,REG_416536
REG_641,REG_2520,REG_464294
REG_641,REG_2520,REG_525461
REG_641,REG_2520,REG_599491
REG_641,REG_2520,REG_644943
REG_641,REG_2520,REG_710803
REG_641,REG_2520,REG_718020
REG_641,REG_2520,REG_824262
REG_641,REG_2520,REG_835021
REG_641,REG_2520,REG_884649
REG_641,REG_2520,REG_910864
REG_641,REG_2520,REG_925198
REG_641,REG_2520,REG_933721
REG_641,REG_2520,REG_938124
REG_641,REG_2534,REG_1194415
REG_641,REG_2534,REG_857413
REG_641,REG_2827,REG_1006630
REG_641,REG_2827,REG_235897
REG_641,REG_2827,REG_596381
REG_641,REG_2827,REG_637914
REG_641,REG_2827,REG_806999
REG_641,REG_2827,REG_857277
REG_641,REG_2914,REG_65228
REG_641,REG_2964,REG_1349189
REG_641,REG_3037,REG_1000087
REG_641,REG_3037,REG_1008305
REG_641,REG_3037,REG_10549
REG_641,REG_3037,REG_1113998
REG_641,REG_3037,REG_1127963
REG_641,REG_3037,REG_1168051
REG_641,REG_3037,REG_1199758
REG_641,REG_3037,REG_120140
REG_641,REG_3037,REG_1246473
REG_641,REG_3037,REG_129964
REG_641,REG_3037,REG_1372629
REG_641,REG_3037,REG_1482745
REG_641,REG_3037,REG_171901
REG_641,REG_3037,REG_252124
REG_641,REG_3037,REG_413458
REG_641,REG_3037,REG_482188
REG_641,REG_3037,REG_495725
REG_641,REG_3037,REG_504270
REG_641,REG_3037,REG_521945
REG_641,REG_3037,REG_568338
REG_641,REG_3037,REG_572220
REG_641,REG_3037,REG_6125
REG_641,REG_3037,REG_625976
REG_641,REG_3037,REG_657248
REG_641,REG_3037,REG_677111
REG_641,REG_3037,REG_852337
REG_641,REG_3037,REG_893634
REG_641,REG_3037,REG_91703
REG_641,REG_3037,REG_935778
REG_641,REG_3037,REG_966579
REG_641,REG_536,REG_738903
REG_641,REG_84,REG_1290340
REG_641,REG_84,REG_624325
REG_641,REG_920,REG_1440102
REG_642,REG_1030,REG_1411782
REG_642,REG_1030,REG_707990
REG_642,REG_1584,REG_1059457
REG_642,REG_1584,REG_1226085
REG_642,REG_1584,REG_1260765
REG_642,REG_1584,REG_1290251
REG_642,REG_1584,REG_1334028
REG_642,REG_1584,REG_1379243
REG_642,REG_1584,REG_1403054
REG_642,REG_1584,REG_1405286
REG_642,REG_1584,REG_1417428
REG_642,REG_1584,REG_1440185
REG_642,REG_1584,REG_166259
REG_642,REG_1584,REG_192578
REG_642,REG_1584,REG_23317
REG_642,REG_1584,REG_274500
REG_642,REG_1584,REG_325761
REG_642,REG_1584,REG_332440
REG_642,REG_1584,REG_344387
REG_642,REG_1584,REG_422233
REG_642,REG_1584,REG_588045
REG_642,REG_1584,REG_609949
REG_642,REG_1584,REG_617445
REG_642,REG_1584,REG_629282
REG_642,REG_1584,REG_694558
REG_642,REG_1584,REG_844894
REG_642,REG_1584,REG_84855
REG_642,REG_1584,REG_849473
REG_642,REG_1584,REG_893102
REG_642,REG_1584,REG_903423
REG_642,REG_1584,REG_928371
REG_642,REG_1584,REG_987030
REG_642,REG_2226,REG_749773
REG_642,REG_2256,REG_718238
REG_642,REG_2256,REG_863797
REG_642,REG_2382,REG_1188607
REG_642,REG_2382,REG_184843
REG_642,REG_2382,REG_612808
REG_642,REG_2512,REG_1050075
REG_642,REG_2512,REG_221655
REG_642,REG_269,REG_88763
REG_643,REG_1584,REG_1028438
REG_643,REG_1584,REG_1079967
REG_643,REG_1584,REG_1102586
REG_643,REG_1584,REG_1220688
REG_643,REG_1584,REG_1260160
REG_643,REG_1584,REG_1360307
REG_643,REG_1584,REG_1388500
REG_643,REG_1584,REG_15918
REG_643,REG_1584,REG_455070
REG_643,REG_1584,REG_68865
REG_643,REG_1584,REG_873757
REG_643,REG_1584,REG_911372
REG_644,REG_1030,REG_1174392
REG_644,REG_1147,REG_1013519
REG_644,REG_1147,REG_1216620
REG_644,REG_1147,REG_1412352
REG_644,REG_1147,REG_233566
REG_644,REG_1147,REG_395320
REG_644,REG_1147,REG_44200
REG_644,REG_1147,REG_632229
REG_644,REG_1147,REG_811343
REG_644,REG_1147,REG_904010
REG_644,REG_1525,REG_637764
REG_644,REG_1584,REG_1005275
REG_644,REG_1584,REG_1012621
REG_644,REG_1584,REG_1016020
REG_644,REG_1584,REG_1025977
REG_644,REG_1584,REG_1036732
REG_644,REG_1584,REG_1047588
REG_644,REG_1584,REG_1054452
REG_644,REG_1584,REG_1089669
REG_644,REG_1584,REG_1109831
REG_644,REG_1584,REG_1118006
REG_644,REG_1584,REG_1164132
REG_644,REG_1584,REG_1169193
REG_644,REG_1584,REG_1171243
REG_644,REG_1584,REG_1202773
REG_644,REG_1584,REG_1211316
REG_644,REG_1584,REG_1214325
REG_644,REG_1584,REG_12313
REG_644,REG_1584,REG_1238437
REG_644,REG_1584,REG_1278764
REG_644,REG_1584,REG_1296442
REG_644,REG_1584,REG_1320485
REG_644,REG_1584,REG_1366349
REG_644,REG_1584,REG_1367341
REG_644,REG_1584,REG_1375653
REG_644,REG_1584,REG_1413189
REG_644,REG_1584,REG_1421482
REG_644,REG_1584,REG_1443024
REG_644,REG_1584,REG_1466251
REG_644,REG_1584,REG_147623
REG_644,REG_1584,REG_1483311
REG_644,REG_1584,REG_1496747
REG_644,REG_1584,REG_168188
REG_644,REG_1584,REG_217003
REG_644,REG_1584,REG_272476
REG_644,REG_1584,REG_276555
REG_644,REG_1584,REG_289561
REG_644,REG_1584,REG_327032
REG_644,REG_1584,REG_350644
REG_644,REG_1584,REG_382225
REG_644,REG_1584,REG_396990
REG_644,REG_1584,REG_40108
REG_644,REG_1584,REG_441485
REG_644,REG_1584,REG_44583
REG_644,REG_1584,REG_448418
REG_644,REG_1584,REG_449844
REG_644,REG_1584,REG_460785
REG_644,REG_1584,REG_462686
REG_644,REG_1584,REG_474311
REG_644,REG_1584,REG_485375
REG_644,REG_1584,REG_48867
REG_644,REG_1584,REG_501941
REG_644,REG_1584,REG_502790
REG_644,REG_1584,REG_567696
REG_644,REG_1584,REG_567783
REG_644,REG_1584,REG_569857
REG_644,REG_1584,REG_584733
REG_644,REG_1584,REG_587199
REG_644,REG_1584,REG_591454
REG_644,REG_1584,REG_617195
REG_644,REG_1584,REG_646457
REG_644,REG_1584,REG_667414
REG_644,REG_1584,REG_70693
REG_644,REG_1584,REG_727960
REG_644,REG_1584,REG_740733
REG_644,REG_1584,REG_747579
REG_644,REG_1584,REG_752108
REG_644,REG_1584,REG_767016
REG_644,REG_1584,REG_786988
REG_644,REG_1584,REG_793126
REG_644,REG_1584,REG_813447
REG_644,REG_1584,REG_81659
REG_644,REG_1584,REG_832444
REG_644,REG_1584,REG_837331
REG_644,REG_1584,REG_841791
REG_644,REG_1584,REG_8722
REG_644,REG_1584,REG_874049
REG_644,REG_1584,REG_874925
REG_644,REG_1584,REG_88010
REG_644,REG_1584,REG_903461
REG_644,REG_1584,REG_903473
REG_644,REG_1584,REG_94283
REG_644,REG_1584,REG_946589
REG_644,REG_1584,REG_954375
REG_644,REG_1584,REG_964488
REG_644,REG_1584,REG_976428
REG_644,REG_1584,REG_993466
REG_644,REG_1640,REG_1311062
REG_644,REG_1640,REG_309499
REG_644,REG_1640,REG_462794
REG_644,REG_1640,REG_513185
REG_644,REG_1640,REG_583853
REG_644,REG_1640,REG_690918
REG_644,REG_1640,REG_928044
REG_644,REG_1640,REG_947629
REG_644,REG_2086,REG_1093797
REG_644,REG_2086,REG_1127812
REG_644,REG_2086,REG_1420519
REG_644,REG_2086,REG_350555
REG_644,REG_2086,REG_438469
REG_644,REG_2086,REG_577751
REG_644,REG_2086,REG_611217
REG_644,REG_2086,REG_933121
REG_644,REG_2162,REG_1271480
REG_644,REG_2162,REG_93161
REG_644,REG_2371,REG_283977
REG_644,REG_2382,REG_1180201
REG_644,REG_2382,REG_1222205
REG_644,REG_2382,REG_1385854
REG_644,REG_2382,REG_1784
REG_644,REG_2382,REG_221669
REG_644,REG_2382,REG_254019
REG_644,REG_2382,REG_360122
REG_644,REG_2382,REG_517371
REG_644,REG_2382,REG_542532
REG_644,REG_2382,REG_661175
REG_644,REG_2382,REG_666898
REG_644,REG_2382,REG_759550
REG_644,REG_2382,REG_891259
REG_644,REG_2382,REG_935762
REG_644,REG_2382,REG_937368
REG_644,REG_2382,REG_964109
REG_644,REG_2382,REG_987588
REG_644,REG_425,REG_491267
REG_644,REG_425,REG_652602
REG_644,REG_425,REG_728020
REG_644,REG_425,REG_954931
REG_644,REG_425,REG_978941
REG_644,REG_425,REG_989373
REG_644,REG_657,REG_1164265
REG_644,REG_657,REG_1258841
REG_644,REG_657,REG_1307504
REG_644,REG_657,REG_283230
REG_644,REG_906,REG_1059928
REG_644,REG_906,REG_296632
REG_644,REG_906,REG_351093
REG_644,REG_906,REG_642651
REG_645,REG_2382,REG_43114
REG_646,REG_2382,REG_1018282
REG_646,REG_2382,REG_1037373
REG_646,REG_2382,REG_1038556
REG_646,REG_2382,REG_1064097
REG_646,REG_2382,REG_1092724
REG_646,REG_2382,REG_1098994
REG_646,REG_2382,REG_1145178
REG_646,REG_2382,REG_1148850
REG_646,REG_2382,REG_1201055
REG_646,REG_2382,REG_1300355
REG_646,REG_2382,REG_1350255
REG_646,REG_2382,REG_1459009
REG_646,REG_2382,REG_1477999
REG_646,REG_2382,REG_181851
REG_646,REG_2382,REG_208431
REG_646,REG_2382,REG_319925
REG_646,REG_2382,REG_38274
REG_646,REG_2382,REG_441546
REG_646,REG_2382,REG_595024
REG_646,REG_2382,REG_604806
REG_646,REG_2382,REG_615215
REG_646,REG_2382,REG_618381
REG_646,REG_2382,REG_673215
REG_646,REG_2382,REG_693381
REG_646,REG_2382,REG_702224
REG_646,REG_2382,REG_7213
REG_646,REG_2382,REG_778066
REG_646,REG_2382,REG_872051
REG_646,REG_2382,REG_929763
REG_646,REG_2382,REG_994194
REG_647,REG_1030,REG_132296
REG_647,REG_1030,REG_405253
REG_647,REG_1147,REG_1346138
REG_647,REG_1584,REG_1022701
REG_647,REG_1584,REG_1094586
REG_647,REG_1584,REG_1116386
REG_647,REG_1584,REG_1227025
REG_647,REG_1584,REG_1236475
REG_647,REG_1584,REG_1256362
REG_647,REG_1584,REG_1315693
REG_647,REG_1584,REG_1348924
REG_647,REG_1584,REG_1376034
REG_647,REG_1584,REG_1435302
REG_647,REG_1584,REG_169042
REG_647,REG_1584,REG_227162
REG_647,REG_1584,REG_238729
REG_647,REG_1584,REG_292485
REG_647,REG_1584,REG_319469
REG_647,REG_1584,REG_427574
REG_647,REG_1584,REG_526484
REG_647,REG_1584,REG_54020
REG_647,REG_1584,REG_591313
REG_647,REG_1584,REG_593008
REG_647,REG_1584,REG_641280
REG_647,REG_1584,REG_644240
REG_647,REG_1584,REG_731805
REG_647,REG_1584,REG_778476
REG_647,REG_1584,REG_853541
REG_647,REG_1584,REG_962597
REG_647,REG_1584,REG_963949
REG_647,REG_1584,REG_995416
REG_647,REG_2256,REG_139748
REG_647,REG_2382,REG_1033276
REG_647,REG_2382,REG_1036430
REG_647,REG_2382,REG_1233642
REG_647,REG_2382,REG_1404047
REG_647,REG_2382,REG_489881
REG_647,REG_2382,REG_665789
REG_647,REG_2382,REG_835275
REG_647,REG_2382,REG_984010
REG_647,REG_269,REG_1393405
REG_647,REG_269,REG_1397788
REG_648,REG_2382,REG_1155680
REG_648,REG_2382,REG_397049
REG_649,REG_1030,REG_132103
REG_649,REG_1475,REG_921388
REG_649,REG_1584,REG_1036556
REG_649,REG_1584,REG_1178572
REG_649,REG_1584,REG_1275044
REG_649,REG_1584,REG_1344249
REG_649,REG_1584,REG_1465245
REG_649,REG_1584,REG_184310
REG_649,REG_1584,REG_220448
REG_649,REG_1584,REG_235287
REG_649,REG_1584,REG_252037
REG_649,REG_1584,REG_261547
REG_649,REG_1584,REG_275871
REG_649,REG_1584,REG_318560
REG_649,REG_1584,REG_341686
REG_649,REG_1584,REG_349306
REG_649,REG_1584,REG_350336
REG_649,REG_1584,REG_363955
REG_649,REG_1584,REG_456459
REG_649,REG_1584,REG_459633
REG_649,REG_1584,REG_463601
REG_649,REG_1584,REG_493586
REG_649,REG_1584,REG_4945
REG_649,REG_1584,REG_511806
REG_649,REG_1584,REG_591672
REG_649,REG_1584,REG_600983
REG_649,REG_1584,REG_623919
REG_649,REG_1584,REG_647771
REG_649,REG_1584,REG_680382
REG_649,REG_1584,REG_703177
REG_649,REG_1584,REG_779622
REG_649,REG_1584,REG_806582
REG_649,REG_1584,REG_949791
REG_649,REG_1584,REG_99692
REG_649,REG_1808,REG_952579
REG_649,REG_1955,REG_549574
REG_649,REG_1955,REG_580790
REG_649,REG_1969,REG_91293
REG_649,REG_2120,REG_1338517
REG_649,REG_2256,REG_300002
REG_649,REG_2256,REG_809248
REG_649,REG_2372,REG_605349
REG_649,REG_2382,REG_1001775
REG_649,REG_2382,REG_1095388
REG_649,REG_2382,REG_1112951
REG_649,REG_2382,REG_1148909
REG_649,REG_2382,REG_1217378
REG_649,REG_2382,REG_1259985
REG_649,REG_2382,REG_1272084
REG_649,REG_2382,REG_1344927
REG_649,REG_2382,REG_1387760
REG_649,REG_2382,REG_1416419
REG_649,REG_2382,REG_1450697
REG_649,REG_2382,REG_1476779
REG_649,REG_2382,REG_150690
REG_649,REG_2382,REG_152709
REG_649,REG_2382,REG_158145
REG_649,REG_2382,REG_189198
REG_649,REG_2382,REG_212654
REG_649,REG_2382,REG_221089
REG_649,REG_2382,REG_268494
REG_649,REG_2382,REG_347790
REG_649,REG_2382,REG_355889
REG_649,REG_2382,REG_38714
REG_649,REG_2382,REG_397967
REG_649,REG_2382,REG_418747
REG_649,REG_2382,REG_444095
REG_649,REG_2382,REG_444230
REG_649,REG_2382,REG_527915
REG_649,REG_2382,REG_544213
REG_649,REG_2382,REG_572823
REG_649,REG_2382,REG_585915
REG_649,REG_2382,REG_629710
REG_649,REG_2382,REG_750188
REG_649,REG_2382,REG_776412
REG_649,REG_2382,REG_814693
REG_649,REG_2382,REG_841727
REG_649,REG_2382,REG_850461
REG_649,REG_2382,REG_901889
REG_649,REG_2382,REG_91401
REG_649,REG_241,REG_760587
REG_649,REG_2512,REG_1081806
REG_649,REG_2512,REG_1443580
REG_649,REG_2512,REG_180188
REG_649,REG_38,REG_1442643
REG_649,REG_446,REG_1142641
REG_649,REG_446,REG_532713
REG_649,REG_446,REG_806963
REG_649,REG_937,REG_1041354
REG_649,REG_996,REG_1180557
REG_65,REG_1066,REG_1139103
REG_65,REG_1066,REG_494510
REG_65,REG_1066,REG_624511
REG_65,REG_1066,REG_746873
REG_65,REG_1066,REG_760413
REG_65,REG_1066,REG_915311
REG_65,REG_1219,REG_1172604
REG_65,REG_1219,REG_1207777
REG_65,REG_1219,REG_12097
REG_65,REG_1219,REG_1464382
REG_65,REG_1219,REG_299930
REG_65,REG_1219,REG_748810
REG_65,REG_1219,REG_916687
REG_65,REG_1389,REG_1310817
REG_65,REG_1584,REG_302036
REG_65,REG_1584,REG_322914
REG_65,REG_1584,REG_350533
REG_65,REG_1584,REG_476377
REG_65,REG_1584,REG_528443
REG_65,REG_1584,REG_862462
REG_65,REG_1584,REG_890105
REG_65,REG_1584,REG_97945
REG_65,REG_2382,REG_1121018
REG_65,REG_2382,REG_60127
REG_65,REG_352,REG_230430
REG_65,REG_369,REG_111944
REG_65,REG_369,REG_370992
REG_65,REG_540,REG_681415
REG_65,REG_752,REG_398030
REG_650,REG_10,REG_1305787
REG_650,REG_10,REG_1327802
REG_650,REG_10,REG_1421393
REG_650,REG_10,REG_331159
REG_650,REG_10,REG_347968
REG_650,REG_10,REG_68745
REG_650,REG_1105,REG_257769
REG_650,REG_1128,REG_296747
REG_650,REG_1147,REG_634246
REG_650,REG_1165,REG_1144434
REG_650,REG_1310,REG_1283645
REG_650,REG_132,REG_965627
REG_650,REG_1346,REG_1297647
REG_650,REG_1441,REG_1041797
REG_650,REG_153,REG_70917
REG_650,REG_1584,REG_1005835
REG_650,REG_1584,REG_1066519
REG_650,REG_1584,REG_1070461
REG_650,REG_1584,REG_1096154
REG_650,REG_1584,REG_1300857
REG_650,REG_1584,REG_1383095
REG_650,REG_1584,REG_1439733
REG_650,REG_1584,REG_1456520
REG_650,REG_1584,REG_1498736
REG_650,REG_1584,REG_202857
REG_650,REG_1584,REG_275618
REG_650,REG_1584,REG_308476
REG_650,REG_1584,REG_361745
REG_650,REG_1584,REG_389054
REG_650,REG_1584,REG_401912
REG_650,REG_1584,REG_567920
REG_650,REG_1584,REG_58658
REG_650,REG_1584,REG_592474
REG_650,REG_1584,REG_594688
REG_650,REG_1584,REG_621913
REG_650,REG_1584,REG_71237
REG_650,REG_1584,REG_757469
REG_650,REG_1584,REG_766447
REG_650,REG_1584,REG_82820
REG_650,REG_1584,REG_881183
REG_650,REG_1584,REG_882810
REG_650,REG_1584,REG_883485
REG_650,REG_1584,REG_905282
REG_650,REG_1584,REG_950288
REG_650,REG_1584,REG_976439
REG_650,REG_1653,REG_782789
REG_650,REG_2000,REG_614936
REG_650,REG_2034,REG_1483028
REG_650,REG_2034,REG_706311
REG_650,REG_2088,REG_267397
REG_650,REG_2256,REG_384996
REG_650,REG_2256,REG_771354
REG_650,REG_2270,REG_1040054
REG_650,REG_2270,REG_883858
REG_650,REG_2337,REG_1303276
REG_650,REG_269,REG_413288
REG_650,REG_269,REG_480753
REG_650,REG_2821,REG_1001543
REG_650,REG_296,REG_871038
REG_650,REG_3039,REG_219524
REG_650,REG_3081,REG_708060
REG_650,REG_322,REG_324206
REG_650,REG_387,REG_1395975
REG_650,REG_400,REG_162972
REG_650,REG_836,REG_351613
REG_650,REG_937,REG_753266
REG_651,REG_1584,REG_1143707
REG_651,REG_1584,REG_1180121
REG_651,REG_1584,REG_1233329
REG_651,REG_1584,REG_1257365
REG_651,REG_1584,REG_1424787
REG_651,REG_1584,REG_157587
REG_651,REG_1584,REG_515543
REG_651,REG_1584,REG_659150
REG_651,REG_1584,REG_667359
REG_651,REG_2235,REG_1216700
REG_651,REG_2235,REG_1443672
REG_651,REG_2235,REG_287621
REG_651,REG_441,REG_1002086
REG_652,REG_1147,REG_2640
REG_652,REG_1147,REG_38986
REG_652,REG_1147,REG_660328
REG_652,REG_1147,REG_692451
REG_652,REG_1147,REG_777323
REG_652,REG_1147,REG_782959
REG_652,REG_1584,REG_1050751
REG_652,REG_1584,REG_113657
REG_652,REG_1584,REG_1312741
REG_652,REG_1584,REG_1332086
REG_652,REG_1584,REG_1356195
REG_652,REG_1584,REG_1423006
REG_652,REG_1584,REG_1488576
REG_652,REG_1584,REG_253107
REG_652,REG_1584,REG_414648
REG_652,REG_1584,REG_428934
REG_652,REG_1584,REG_562832
REG_652,REG_1584,REG_588755
REG_652,REG_1584,REG_691280
REG_652,REG_1584,REG_747020
REG_652,REG_1584,REG_788409
REG_652,REG_1584,REG_797246
REG_652,REG_1584,REG_815883
REG_652,REG_1584,REG_827347
REG_652,REG_1584,REG_831089
REG_652,REG_1584,REG_864251
REG_652,REG_1584,REG_86718
REG_652,REG_1584,REG_890125
REG_652,REG_1584,REG_930631
REG_652,REG_1584,REG_943921
REG_652,REG_1584,REG_998499
REG_652,REG_2256,REG_1195396
REG_652,REG_2256,REG_576009
REG_652,REG_2382,REG_1070012
REG_652,REG_2382,REG_1133564
REG_652,REG_2382,REG_1182292
REG_652,REG_2382,REG_1273201
REG_652,REG_2382,REG_149076
REG_652,REG_2382,REG_250567
REG_652,REG_2382,REG_52357
REG_652,REG_2382,REG_672701
REG_652,REG_2382,REG_808862
REG_652,REG_2382,REG_969098
REG_652,REG_269,REG_1002436
REG_652,REG_269,REG_458385
REG_653,REG_1030,REG_1016978
REG_653,REG_1030,REG_1122456
REG_653,REG_1030,REG_1129904
REG_653,REG_1030,REG_1312972
REG_653,REG_1030,REG_1385483
REG_653,REG_1030,REG_1391038
REG_653,REG_1030,REG_1468418
REG_653,REG_1030,REG_17318
REG_653,REG_1030,REG_193945
REG_653,REG_1030,REG_232236
REG_653,REG_1030,REG_260762
REG_653,REG_1030,REG_349931
REG_653,REG_1030,REG_43772
REG_653,REG_1030,REG_476997
REG_653,REG_1030,REG_490623
REG_653,REG_1030,REG_523786
REG_653,REG_1030,REG_549960
REG_653,REG_1030,REG_580529
REG_653,REG_1030,REG_5909
REG_653,REG_1030,REG_633798
REG_653,REG_1030,REG_761941
REG_653,REG_1030,REG_799583
REG_653,REG_1030,REG_882930
REG_653,REG_1030,REG_892512
REG_653,REG_1030,REG_979128
REG_653,REG_1147,REG_1014921
REG_653,REG_1147,REG_1024208
REG_653,REG_1147,REG_1046482
REG_653,REG_1147,REG_104730
REG_653,REG_1147,REG_1066567
REG_653,REG_1147,REG_1107523
REG_653,REG_1147,REG_1110850
REG_653,REG_1147,REG_1127563
REG_653,REG_1147,REG_1131292
REG_653,REG_1147,REG_1131948
REG_653,REG_1147,REG_1136577
REG_653,REG_1147,REG_1167762
REG_653,REG_1147,REG_1178198
REG_653,REG_1147,REG_1256730
REG_653,REG_1147,REG_1272089
REG_653,REG_1147,REG_1273901
REG_653,REG_1147,REG_1275566
REG_653,REG_1147,REG_1304369
REG_653,REG_1147,REG_1309451
REG_653,REG_1147,REG_1325366
REG_653,REG_1147,REG_1339648
REG_653,REG_1147,REG_136445
REG_653,REG_1147,REG_1368846
REG_653,REG_1147,REG_1387837
REG_653,REG_1147,REG_1396273
REG_653,REG_1147,REG_1400776
REG_653,REG_1147,REG_1405017
REG_653,REG_1147,REG_143462
REG_653,REG_1147,REG_1437951
REG_653,REG_1147,REG_1491696
REG_653,REG_1147,REG_150879
REG_653,REG_1147,REG_163868
REG_653,REG_1147,REG_187029
REG_653,REG_1147,REG_191439
REG_653,REG_1147,REG_202429
REG_653,REG_1147,REG_225603
REG_653,REG_1147,REG_241720
REG_653,REG_1147,REG_246357
REG_653,REG_1147,REG_250671
REG_653,REG_1147,REG_256896
REG_653,REG_1147,REG_262692
REG_653,REG_1147,REG_273544
REG_653,REG_1147,REG_292746
REG_653,REG_1147,REG_299031
REG_653,REG_1147,REG_341067
REG_653,REG_1147,REG_348276
REG_653,REG_1147,REG_367526
REG_653,REG_1147,REG_371611
REG_653,REG_1147,REG_394073
REG_653,REG_1147,REG_423262
REG_653,REG_1147,REG_436015
REG_653,REG_1147,REG_44844
REG_653,REG_1147,REG_453693
REG_653,REG_1147,REG_460480
REG_653,REG_1147,REG_481672
REG_653,REG_1147,REG_485162
REG_653,REG_1147,REG_514021
REG_653,REG_1147,REG_519050
REG_653,REG_1147,REG_539059
REG_653,REG_1147,REG_539967
REG_653,REG_1147,REG_54035
REG_653,REG_1147,REG_55579
REG_653,REG_1147,REG_56430
REG_653,REG_1147,REG_567458
REG_653,REG_1147,REG_569397
REG_653,REG_1147,REG_597290
REG_653,REG_1147,REG_622124
REG_653,REG_1147,REG_636188
REG_653,REG_1147,REG_667380
REG_653,REG_1147,REG_678617
REG_653,REG_1147,REG_702150
REG_653,REG_1147,REG_712780
REG_653,REG_1147,REG_713923
REG_653,REG_1147,REG_715774
REG_653,REG_1147,REG_719209
REG_653,REG_1147,REG_722415
REG_653,REG_1147,REG_739323
REG_653,REG_1147,REG_741345
REG_653,REG_1147,REG_745834
REG_653,REG_1147,REG_748786
REG_653,REG_1147,REG_758219
REG_653,REG_1147,REG_777452
REG_653,REG_1147,REG_79045
REG_653,REG_1147,REG_790759
REG_653,REG_1147,REG_808824
REG_653,REG_1147,REG_814648
REG_653,REG_1147,REG_839685
REG_653,REG_1147,REG_851448
REG_653,REG_1147,REG_853119
REG_653,REG_1147,REG_853659
REG_653,REG_1147,REG_860489
REG_653,REG_1147,REG_86270
REG_653,REG_1147,REG_88222
REG_653,REG_1147,REG_917869
REG_653,REG_1147,REG_919404
REG_653,REG_1147,REG_924829
REG_653,REG_1147,REG_926905
REG_653,REG_1147,REG_928544
REG_653,REG_1147,REG_942222
REG_653,REG_1147,REG_946815
REG_653,REG_1147,REG_969778
REG_653,REG_1147,REG_982682
REG_653,REG_1147,REG_984228
REG_653,REG_1147,REG_994279
REG_653,REG_1584,REG_1148330
REG_653,REG_1584,REG_131759
REG_653,REG_1584,REG_1434875
REG_653,REG_1584,REG_348665
REG_653,REG_1584,REG_625513
REG_653,REG_1584,REG_891363
REG_653,REG_1584,REG_984425
REG_653,REG_2382,REG_1002965
REG_653,REG_2382,REG_1015784
REG_653,REG_2382,REG_1022966
REG_653,REG_2382,REG_1024716
REG_653,REG_2382,REG_1027167
REG_653,REG_2382,REG_1032108
REG_653,REG_2382,REG_104533
REG_653,REG_2382,REG_1079796
REG_653,REG_2382,REG_1083640
REG_653,REG_2382,REG_1086337
REG_653,REG_2382,REG_1087607
REG_653,REG_2382,REG_1092670
REG_653,REG_2382,REG_1097981
REG_653,REG_2382,REG_1111982
REG_653,REG_2382,REG_111916
REG_653,REG_2382,REG_1126033
REG_653,REG_2382,REG_1127531
REG_653,REG_2382,REG_1139044
REG_653,REG_2382,REG_1142413
REG_653,REG_2382,REG_1145527
REG_653,REG_2382,REG_1152972
REG_653,REG_2382,REG_1158167
REG_653,REG_2382,REG_1160248
REG_653,REG_2382,REG_1161203
REG_653,REG_2382,REG_1170076
REG_653,REG_2382,REG_1171642
REG_653,REG_2382,REG_1190089
REG_653,REG_2382,REG_1214814
REG_653,REG_2382,REG_1235722
REG_653,REG_2382,REG_1240606
REG_653,REG_2382,REG_1241541
REG_653,REG_2382,REG_1248584
REG_653,REG_2382,REG_1248763
REG_653,REG_2382,REG_1253111
REG_653,REG_2382,REG_1261792
REG_653,REG_2382,REG_1262156
REG_653,REG_2382,REG_1267813
REG_653,REG_2382,REG_1289750
REG_653,REG_2382,REG_130124
REG_653,REG_2382,REG_1309078
REG_653,REG_2382,REG_1312769
REG_653,REG_2382,REG_1314323
REG_653,REG_2382,REG_1316221
REG_653,REG_2382,REG_1322527
REG_653,REG_2382,REG_1326331
REG_653,REG_2382,REG_133886
REG_653,REG_2382,REG_1343232
REG_653,REG_2382,REG_136180
REG_653,REG_2382,REG_1366416
REG_653,REG_2382,REG_1367574
REG_653,REG_2382,REG_1369803
REG_653,REG_2382,REG_1372672
REG_653,REG_2382,REG_1373273
REG_653,REG_2382,REG_1373331
REG_653,REG_2382,REG_1385134
REG_653,REG_2382,REG_1391631
REG_653,REG_2382,REG_1393053
REG_653,REG_2382,REG_139479
REG_653,REG_2382,REG_1401198
REG_653,REG_2382,REG_1401453
REG_653,REG_2382,REG_140149
REG_653,REG_2382,REG_1403668
REG_653,REG_2382,REG_1404665
REG_653,REG_2382,REG_1406134
REG_653,REG_2382,REG_1410961
REG_653,REG_2382,REG_1423200
REG_653,REG_2382,REG_1429775
REG_653,REG_2382,REG_1431503
REG_653,REG_2382,REG_1431548
REG_653,REG_2382,REG_1435695
REG_653,REG_2382,REG_1442020
REG_653,REG_2382,REG_1450093
REG_653,REG_2382,REG_1465414
REG_653,REG_2382,REG_1470506
REG_653,REG_2382,REG_1480078
REG_653,REG_2382,REG_1480831
REG_653,REG_2382,REG_148541
REG_653,REG_2382,REG_1491380
REG_653,REG_2382,REG_151862
REG_653,REG_2382,REG_156593
REG_653,REG_2382,REG_161324
REG_653,REG_2382,REG_164337
REG_653,REG_2382,REG_169638
REG_653,REG_2382,REG_173402
REG_653,REG_2382,REG_181519
REG_653,REG_2382,REG_181696
REG_653,REG_2382,REG_197902
