stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code
Kummersdorf(Storkow),533941.0,REG_576094,52.275063,13.874126,,
Kumpfmühl,,REG_422168,48.26968,13.620207,1.0,
Kumpfmühl,422168.0,REG_487249,48.26968,13.620207,,
Kuncice nad Labem,,REG_515129,50.58384,15.622889,1.0,
Kuncice nad Labem,515129.0,REG_407711,50.58384,15.622889,,
Kunersdorf,68328.0,REG_16130,51.76861,14.18868,,2
"Kunersdorf (SPN), Bahnhof",,REG_68328,51.770325,14.188223,1.0,
Kunowice,,REG_381432,52.341663,14.638813,1.0,
Kunowice,381432.0,REG_109540,52.341663,14.638813,,
Kupfermühle,189084.0,REG_137294,53.762447,10.326791,,
Kuppenheim,,REG_229119,48.834118,8.256137,1.0,
Kuppenheim,229119.0,REG_646433,48.83413,8.256112,,
Kurort Altenberg(Erzgebirge),461920.0,REG_211754,50.766296,13.753634,,
Kurort Jonsdorf,459681.0,REG_616243,50.853855,14.70661,,
Kurort Jonsdorf Bahnhof,,REG_459681,50.85374,14.706364,1.0,
Kurort Jonsdorf Haltestelle,,REG_305576,50.862175,14.725445,1.0,
Kurort Jonsdorf Hst,305576.0,REG_394303,50.862152,14.725668,,
Kurort Kipsdorf,440626.0,REG_171896,50.80591,13.676546,,
Kurort Kipsdorf Bahnhof,,REG_440626,50.80575,13.676203,1.0,
Kurort Kipsdorf Bahnhof,440626.0,REG_27736,50.80574,13.676347,,
Kurort Kipsdorf Bahnhof,440626.0,REG_42999,50.80571,13.676446,,
Kurort Oberwiesenthal,571218.0,REG_515291,50.421177,12.971981,,
"Kurort Oberwiesenthal, Am Bahnhof",,REG_571218,50.421127,12.972355,1.0,
Kurort Oybin,204542.0,REG_120893,50.843662,14.745577,,
Kurort Oybin Bahnhof,,REG_204542,50.843464,14.745756,1.0,
Kurort Oybin Hp Niederdorf,,REG_572815,50.861988,14.754074,1.0,
Kurort Oybin Hp Teufelsmühle,,REG_412898,50.853245,14.751613,1.0,
Kurort Oybin-Niederdorf,572815.0,REG_269388,50.862167,14.753624,,
Kurort Rathen,43917.0,REG_94565,50.956818,14.075341,,
Kurort Rathen Bahnhof,,REG_43917,50.95654,14.076026,1.0,
"Kurt-Schumacher-Straße, Karlsruhe",306762.0,REG_591750,49.03003,8.376206,,
"Kurt-Schumacher-Straße, Karlsruhe",306762.0,REG_660749,49.030262,8.37635,,
Kurzrickenbach Seepark,,REG_581900,47.64308,9.196359,1.0,
Kurzrickenbach Seepark,581900.0,REG_465061,47.64308,9.196359,,
Kusel,677775.0,REG_606140,49.53828,7.410329,,
"Kusel, Bahnhof",,REG_677775,49.538216,7.410481,1.0,
Kutenholz,,REG_392959,53.470448,9.309138,1.0,
Kutenholz,392959.0,REG_317102,53.47038,9.309963,,
Kutzenhausen,,REG_378488,48.334774,10.696339,1.0,
Kutzenhausen,378488.0,REG_314722,48.334774,10.696338,,
Kyhna,,REG_570522,51.511074,12.265876,1.0,
Kyhna,570522.0,REG_300904,51.511074,12.265876,,
Kyje u Jicina,,REG_519322,50.4999,15.375789,1.0,
Kyje u Jicina,519322.0,REG_130795,50.4999,15.375789,,
Kyllburg,534504.0,REG_619819,50.04193,6.597027,,
"Kyllburg, Bahnhof",,REG_534504,50.04187,6.596644,1.0,
Kyritz,512040.0,REG_412947,52.942192,12.390957,,1
Kyritz Am Bürgerpark,137776.0,REG_398418,52.949165,12.38991,,1
"Kyritz, Am Bürgerpark Bhf",,REG_137776,52.94893,12.390254,1.0,
"Kyritz, Bahnhof",,REG_512040,52.94227,12.390915,1.0,
Kytlice,,REG_589600,50.814754,14.533322,1.0,
Kytlice,589600.0,REG_160931,50.814754,14.533322,,
Kälberau,,REG_252290,50.09091,9.091445,1.0,
Kälberau,252290.0,REG_44734,50.09091,9.091445,,
Kämmereiforst,,REG_339023,51.476154,12.541189,1.0,
Kämmereiforst,339023.0,REG_427464,51.476154,12.541189,,
Köditz,,REG_122939,50.32889,11.848114,1.0,
Köditz,122939.0,REG_131969,50.328888,11.848109,,
Köfering,,REG_393785,48.931717,12.208751,1.0,
Köfering,393785.0,REG_425985,48.931717,12.20875,,
Kölleda,,REG_105032,51.17966,11.248541,1.0,
Kölleda,105032.0,REG_80329,51.180275,11.244906,,
Köln Airport-Businesspark,564679.0,REG_56775,50.910282,7.044451,,
Köln Bilderstöckchen Geldernstr./Parkgürtel,,REG_532603,50.968548,6.941408,1.0,
Köln Blumenberg (S),,REG_59232,51.03741,6.881913,1.0,
Köln Buchforst S-Bahn,,REG_501055,50.95348,7.004326,1.0,
Köln Chorweiler,,REG_134149,51.02113,6.897813,1.0,
Köln Chorweiler Nord (S),,REG_497699,51.028126,6.892773,1.0,
Köln Dellbrück S-Bahn,,REG_86653,50.981438,7.070119,1.0,
Köln Frankfurter Straße,15032.0,REG_29840,50.91522,7.051262,,
Köln Geldernstr./Parkgürtel,532603.0,REG_462613,50.96855,6.941413,,
Köln Gremberghoven Frankfurter Str.,,REG_15032,50.915222,7.051254,1.0,
Köln Gremberghoven K Airport Businesspark,,REG_564679,50.91028,7.044445,1.0,
Köln Gremberghoven Steinstr. S-Bahn,,REG_239486,50.895554,7.057165,1.0,
Köln Hansaring,,REG_86723,50.949123,6.952556,1.0,
Köln Hansaring,86723.0,REG_204100,50.94913,6.952565,,
Köln Holweide S-Bahn,,REG_177654,50.97627,7.041238,1.0,
Köln Kalk Trimbornstr.,,REG_492041,50.935436,6.99775,1.0,
Köln Longerich S-Bahn,,REG_530673,50.99773,6.90155,1.0,
Köln Lövenich Bf Lövenich,,REG_103167,50.942924,6.834437,1.0,
Köln Mülheim Bf Mülheim,,REG_146811,50.957977,7.013291,1.0,
Köln Müngersdorf Technologiepark S-Bahn,,REG_478139,50.94839,6.888192,1.0,
Köln Nippes S-Bahn,,REG_368706,50.958668,6.941597,1.0,
Köln Porz Bf Porz,,REG_85027,50.8829,7.06472,1.0,
Köln Stammheim S-Bahn,,REG_184797,50.990067,7.002098,1.0,
Köln Steinstraße,239486.0,REG_425302,50.895557,7.057173,,
Köln Süd Bf,,REG_429273,50.9273,6.938048,1.0,
Köln Süd Bf,429273.0,REG_553572,50.9273,6.938048,,
Köln Trimbornstr,492041.0,REG_553072,50.935856,6.996734,,
Köln Volkhoven/Weiler Volkhovener Weg,,REG_118447,51.01425,6.893231,1.0,
Köln Volkhovener Weg,118447.0,REG_479446,51.01425,6.893241,,
Köln Wahn S-Bahn,,REG_182320,50.858124,7.079254,1.0,
Köln Weiden West,,REG_357948,50.9409,6.815132,1.0,
Köln West,647218.0,REG_34577,50.942886,6.933397,,
Köln West Bf,,REG_647218,50.94366,6.934392,1.0,
Köln Worringen S-Bahn,,REG_390884,51.05238,6.851702,1.0,
Köln-Blumenberg,59232.0,REG_625931,51.037415,6.881921,,
Köln-Buchforst,501055.0,REG_119599,50.953487,7.004327,,
Köln-Chorweiler,134149.0,REG_252775,51.021126,6.897824,,
Köln-Chorweiler Nord,497699.0,REG_257763,51.028126,6.892772,,
Köln-Dellbrück,86653.0,REG_218272,50.981438,7.070124,,
Köln-Holweide,177654.0,REG_527149,50.97627,7.041235,,
Köln-Longerich,530673.0,REG_436564,50.997738,6.901557,,
Köln-Mülheim,146811.0,REG_446373,50.957985,7.013295,,
Köln-Müngersdorf Technologiepark,478139.0,REG_262436,50.948395,6.888201,,
Köln-Nippes,368706.0,REG_217109,50.958668,6.941605,,
Köln-Stammheim,184797.0,REG_389143,50.99007,7.002095,,
Köln-Weiden West,357948.0,REG_136090,50.9409,6.815137,,
Köln-Worringen,390884.0,REG_188933,51.05238,6.851719,,
Kölpinsee,,REG_57923,54.03516,14.022773,1.0,
Kölpinsee,57923.0,REG_59872,54.03529,14.022905,,
Köndringen,401218.0,REG_249104,48.13746,7.802925,,
Köndringen Bahnhof,,REG_401218,48.137432,7.802865,1.0,
Königsbach Bahnhof,,REG_253456,48.9626,8.608834,1.0,
Königsbach(Baden),253456.0,REG_383818,48.962585,8.608931,,
Königsborn,,REG_18436,52.13401,11.756268,1.0,
Königsborn,18436.0,REG_270965,52.13401,11.756268,,
"Königsborn, Bahnhof",,REG_594555,51.553284,7.687809,1.0,
Königsbronn,495787.0,REG_70765,48.739517,10.116135,,
Königsbronn Bahnhof,,REG_495787,48.739418,10.116261,1.0,
Königsbrück,678677.0,REG_570748,51.26017,13.899856,,
Königsbrück Bahnhof,,REG_678677,51.260197,13.899659,1.0,
Königschaffhausen,113100.0,REG_201375,48.13719,7.658069,,
Königschaffhausen Bahnhof,,REG_113100,48.137337,7.658461,1.0,
Königshofen (Kahl),,REG_451211,50.05885,9.205989,1.0,
Königshofen(Baden),90616.0,REG_250770,49.54602,9.724669,,
Königshofen(Kahl),451211.0,REG_491574,50.058846,9.205986,,
"Königshofen, Bahnhof",,REG_90616,49.54605,9.724577,1.0,
Königslutter,22366.0,REG_385498,52.257168,10.812489,,
"Königslutter, Bahnhof",,REG_22366,52.257107,10.812707,1.0,
Königsplatz  Ri. Am Stern,466752.0,REG_512763,51.315884,9.498226,,A
Königsplatz  Ri. Friedrichsplatz,466752.0,REG_202911,51.3156,9.497502,,B
Königsstollen,676190.0,REG_599433,50.776455,7.934575,,
Königstein (Taunus),366460.0,REG_34098,50.177914,8.468687,,
Königstein (Taunus) Bahnhof,,REG_366460,50.17714,8.469587,1.0,
Königstein (Taunus)-Schneidhain Bahnhof,,REG_331206,50.172783,8.45218,1.0,
Königstein Bahnhof,,REG_165680,50.919407,14.078541,1.0,
Königstein(Sächs Schw),165680.0,REG_402932,50.919445,14.078899,,
Königstein(Taunus),366460.0,REG_410954,50.17795,8.468855,,
Königswinter,433643.0,REG_352277,50.67864,7.193592,,
Königswinter Bf,,REG_433643,50.67863,7.193592,1.0,
Königswinter Niederdollendorf Bf,,REG_234209,50.69508,7.180971,1.0,
Könitz (Thüringen),,REG_97081,50.66016,11.487163,1.0,
Könitz(Thür),97081.0,REG_614359,50.66011,11.487912,,
Könnern,,REG_265907,51.673916,11.780182,1.0,
Könnern,265907.0,REG_443366,51.673916,11.780182,,
Köppern,554372.0,REG_32770,50.269794,8.646746,,
Köppern Bahnhof BusVFriedrichsd.,554372.0,REG_648326,50.270298,8.646221,,
Körle,,REG_153490,51.17159,9.513137,1.0,
Körle,153490.0,REG_189930,51.17159,9.513137,,
Körle Bahnhof,,REG_346724,51.169907,9.515621,1.0,
Körle Gl.1 Ri. Melsungen,346724.0,REG_385614,51.17167,9.51262,,1
Körle Gl.2 Ri. Kassel,346724.0,REG_389861,51.17198,9.51248,,2
Köstendorf Weng,,REG_598802,47.936745,13.175342,1.0,
Köstendorf Weng,598802.0,REG_253073,47.936745,13.175342,,
Köttewitz,324291.0,REG_349473,50.945145,13.859704,,
Köttewitz Haltepunkt,,REG_324291,50.945026,13.860196,1.0,
Kötzschau,,REG_457690,51.304462,12.123904,1.0,
Kötzschau,457690.0,REG_392434,51.304462,12.123904,,
Kövenig,501773.0,REG_355952,49.98121,7.119488,,
"Kövenig, Bahnhof",,REG_501773,49.981247,7.119418,1.0,
Kühlungsborn Bahnhof Ost,,REG_478717,54.14777,11.759019,1.0,
Kühlungsborn Bahnhof West,,REG_527139,54.14667,11.726769,1.0,
Kühlungsborn Mitte,,REG_654720,54.141914,11.75406,1.0,
Kühnhausen,,REG_381796,51.03637,10.978074,1.0,
Kühnhausen,381796.0,REG_421627,51.03637,10.978069,,
Kühren,,REG_183568,51.34939,12.833225,1.0,
Kühren,183568.0,REG_434156,51.34939,12.833225,,
Külte-Wetterburg,,REG_281607,51.39682,9.071138,1.0,
Külte-Wetterburg,281607.0,REG_250774,51.39682,9.071138,,
Künsebeck,57705.0,REG_335320,52.0367,8.384328,,
Küps,,REG_425962,50.195885,11.268341,1.0,
Küps,425962.0,REG_160351,50.195885,11.268337,,
Kürbitz,266759.0,REG_253624,50.462723,12.069771,,
"Kürbitz, Bahnhof",,REG_266759,50.462955,12.069414,1.0,
Küstrin-Kietz,224886.0,REG_168634,52.568462,14.607911,,1
"Küstrin-Kietz, Bahnhof",,REG_224886,52.568478,14.607582,1.0,
"LU Rheingönheim, Bahnhof",,REG_469641,49.447296,8.409605,1.0,
"LU-Mundenheim, Bahnhof",,REG_324531,49.461674,8.421257,1.0,
"LU-Oggersheim, Bahnhof",,REG_600529,49.493046,8.381327,1.0,
Laage (Meckl) Bahnhof,,REG_149326,53.919594,12.339986,1.0,
Laage(Meckl),149326.0,REG_93410,53.919598,12.339608,,
Laberweinting,,REG_624177,48.796844,12.315238,1.0,
Laberweinting,624177.0,REG_395797,48.79684,12.315237,,
Ladenburg,349037.0,REG_652670,49.474243,8.602803,,
"Ladenburg, Bahnhof",,REG_349037,49.4743,8.60286,1.0,
Lage(Lippe),86308.0,REG_516671,51.99174,8.801199,,
"Lage, Bahnhof",,REG_86308,51.991745,8.801199,1.0,
"Lage-Ehlenbruch, Bahnhof",,REG_76285,51.981274,8.741246,1.0,
Lagerlechfeld,,REG_639011,48.18295,10.844202,1.0,
Lagerlechfeld,639011.0,REG_283723,48.18295,10.844197,,
"Laggenbeck, Bahnhof",,REG_225427,52.26486,7.780964,1.0,
Lahnstein Friedrichssegen Bahnhof,,REG_522192,50.311954,7.650718,1.0,
Lahnstein Niederlahnstein Bahnhof,,REG_210456,50.316383,7.599487,1.0,
Lahnstein Oberlahnstein Bahnhof,,REG_454134,50.299923,7.60396,1.0,
Lahntal-Caldern Bahnhof,,REG_541121,50.85297,8.670038,1.0,
Lahntal-Goßfelden Bahnhof,,REG_510961,50.868507,8.738867,1.0,
Lahntal-Sarnau,610126.0,REG_385379,50.871197,8.756045,,
Lahntal-Sarnau Bahnhof,,REG_610126,50.871223,8.756198,1.0,
Lahntal-Sterzhausen Bahnhof,,REG_388318,50.86176,8.709134,1.0,
Lahr(Schwarzw),,REG_332543,48.340958,7.835572,1.0,
Lahr(Schwarzw),332543.0,REG_632,48.340958,7.835572,,
Laim,,REG_88578,48.143906,11.50326,1.0,
Laineck,,REG_174412,49.95935,11.615908,1.0,
Laineck,174412.0,REG_283779,49.95935,11.615907,,
Lalendorf,,REG_664332,53.755207,12.386465,1.0,
Lalendorf,664332.0,REG_625418,53.755005,12.386421,,
Lam,,REG_51089,49.191555,13.051003,1.0,
Lam,51089.0,REG_414247,49.191555,13.051003,,
Lambach,,REG_182331,48.09409,13.888346,1.0,
Lambach,182331.0,REG_323753,48.09409,13.888346,,
Lambach Markt,,REG_10252,48.09443,13.870318,1.0,
Lambach Markt,10252.0,REG_247355,48.09443,13.870318,,
Lambrecht(Pfalz),440359.0,REG_197420,49.373337,8.074391,,
"Lambrecht, Bahnhof",,REG_440359,49.37325,8.074785,1.0,
Lambsheim,115777.0,REG_172101,49.511864,8.283476,,
"Lambsheim, Bahnhof",,REG_115777,49.511856,8.282943,1.0,
"Lameyplatz, Karlsruhe",95944.0,REG_114831,49.013287,8.354521,,
"Lameyplatz, Karlsruhe",95944.0,REG_337954,49.013245,8.354494,,
"Lameyplatz, Karlsruhe",95944.0,REG_538171,49.013165,8.35446,,
Lampertheim,318416.0,REG_408155,49.598213,8.478489,,
"Lampertheim, Bahnhof",,REG_318416,49.598293,8.478587,1.0,
Lampertsmühle-Otterbach,255117.0,REG_287108,49.48366,7.729408,,
Lampertswalde,252106.0,REG_511314,51.308628,13.680854,,
Lampertswalde Bahnhof,,REG_252106,51.30856,13.680066,1.0,
Lancken,,REG_72993,54.518032,13.607887,1.0,
Lancken,72993.0,REG_532286,54.518032,13.607885,,
Lancken-Granitz Garftitz,,REG_62608,54.37771,13.638016,1.0,
Landau (Isar),,REG_232820,48.68289,12.695063,1.0,
Landau(Isar),232820.0,REG_628147,48.68289,12.695062,,
Landau(Pfalz)Hbf,669682.0,REG_296258,49.197742,8.126204,,
Landau(Pfalz)Süd,527113.0,REG_659802,49.189163,8.114176,,
Landau(Pfalz)West,30980.0,REG_381550,49.195747,8.107052,,
"Landau, Hauptbahnhof",,REG_669682,49.198025,8.126313,1.0,
"Landau, Süd",,REG_527113,49.189484,8.11388,1.0,
"Landau, Westbahnhof",,REG_30980,49.19556,8.107475,1.0,
Landgraaf,,REG_502829,50.89653,6.019863,1.0,
Landgraaf,502829.0,REG_3724,50.89653,6.019863,,
Landsberg,,REG_133295,48.04755,10.871978,1.0,
Landsberg Schule,,REG_604098,48.053753,10.870055,1.0,
Landsberg(L)Schule,604098.0,REG_329461,48.05418,10.869641,,
Landsberg(Lech),133295.0,REG_275728,48.047276,10.871701,,
Landsberg(b. Halle/Saale),,REG_579494,51.532898,12.166712,1.0,
Landsberg(b. Halle/Saale),579494.0,REG_284595,51.532898,12.166712,,
Landsberg(b. Halle/Saale) Süd,,REG_254231,51.504395,12.172315,1.0,
Landsberg(b. Halle/Saale) Süd,254231.0,REG_441893,51.504395,12.172315,,
Landschlacht,,REG_422230,47.62889,9.246949,1.0,
Landschlacht,422230.0,REG_284788,47.62889,9.246949,,
Landshut (Bay) Süd,,REG_515901,48.52427,12.140506,1.0,
Landshut(Bay)Süd,515901.0,REG_268554,48.52427,12.140504,,
Landsweiler-Reden,,REG_119325,49.35256,7.119905,1.0,
Landsweiler-Reden,119325.0,REG_556402,49.352516,7.119728,,2
Landsweiler-Reden,119325.0,REG_600650,49.352535,7.119713,,1
Lang Göns,343519.0,REG_62685,50.49692,8.667054,,
Langdorf,,REG_425612,49.02066,13.161388,1.0,
Langdorf,425612.0,REG_369078,49.02066,13.161392,,
Langebrück Bahnhof,,REG_524177,51.12674,13.841475,1.0,
Langebrück(Sachs),524177.0,REG_432819,51.12675,13.841072,,
Langeln,,REG_299436,53.791843,9.861983,1.0,
Langeln(Holst),299436.0,REG_393703,53.791824,9.862104,,
Langelsheim,530105.0,REG_140671,51.93012,10.343173,,
"Langelsheim, Bahnhof",,REG_530105,51.930126,10.34296,1.0,
Langen (Hessen) Flugsicherung,,REG_582342,50.00485,8.658725,1.0,
Langen-Flugsicherung,582342.0,REG_298963,50.005707,8.658565,,
Langenargen,669318.0,REG_238830,47.59949,9.544837,,
Langenargen Bahnhof,,REG_669318,47.59939,9.544564,1.0,
Langenau Bahnhof,,REG_667346,48.493317,10.125999,1.0,
Langenau(Württ),667346.0,REG_302166,48.493332,10.125988,,
Langenbach,,REG_405029,48.43778,11.853189,1.0,
Langenbach(Oberbay),405029.0,REG_20369,48.438095,11.852854,,
"Langenbach, Fährbrücke",,REG_585157,50.65006,12.619767,1.0,
Langenbrand,,REG_406253,48.702366,8.355608,1.0,
Langenbrand,406253.0,REG_268959,48.70227,8.355473,,
Langendorf,,REG_248838,51.18145,11.959322,1.0,
Langendorf,248838.0,REG_562522,51.18145,11.959322,,
Langeneichstädt,,REG_326067,51.34715,11.755908,1.0,
Langeneichstädt,326067.0,REG_470040,51.34715,11.755908,,
Langenfeld (Rheinl) S,,REG_204322,51.102398,6.937905,1.0,
Langenfeld Berghausen S,,REG_639452,51.117508,6.923702,1.0,
Langenfeld(Rhld),204322.0,REG_157866,51.102676,6.938278,,
Langenfeld(Rhld)-Berghausen,639452.0,REG_96636,51.11751,6.923684,,
Langenhagen Bahnhof Mitte,,REG_508672,52.44028,9.726024,1.0,
Langenhagen Flughafen,,REG_497,52.459152,9.699299,1.0,
Langenhagen Mitte,508672.0,REG_474187,52.440277,9.725427,,
Langenhagen Pferdemarkt,548274.0,REG_320122,52.450993,9.735882,,
Langenhagen-Kaltenweide,52144.0,REG_25065,52.480083,9.736342,,
Langenhagen-Pferdemarkt,,REG_548274,52.45084,9.736363,1.0,
Langenhahn Bf,,REG_591439,50.587536,7.914625,1.0,
Langenhahn Bf,591439.0,REG_505339,50.587536,7.914625,,
Langenhorn(Schlesw),,REG_97048,54.686024,8.946371,1.0,
Langenhorn(Schlesw),97048.0,REG_385729,54.685947,8.946459,,
Langenlonsheim,256481.0,REG_536708,49.90137,7.899887,,
"Langenlonsheim, Bahnhof",,REG_256481,49.901302,7.899856,1.0,
Langenmoor,,REG_410602,53.772457,9.663728,1.0,
Langenmoor,410602.0,REG_525402,53.77243,9.663742,,
Langenorla Ost,,REG_443637,50.730743,11.592349,1.0,
Langenorla Ost,443637.0,REG_601205,50.73074,11.592446,,
Langenorla West,,REG_210113,50.741875,11.579657,1.0,
Langenorla West,210113.0,REG_663165,50.74188,11.579663,,
Langenprozelten,,REG_602852,50.061573,9.661381,1.0,
Langenprozelten,602852.0,REG_382571,50.061573,9.661384,,
Langenselbold,83062.0,REG_426619,50.162067,9.057682,,
Langenselbold Bahnhof,,REG_83062,50.162304,9.058634,1.0,
Langenstein,,REG_570420,51.86046,10.979275,1.0,
Langenstein,570420.0,REG_645729,51.86046,10.979275,,
Langensteinbach,,REG_159077,48.91522,8.50312,1.0,
Langensteinbach Bahnhof,159077.0,REG_228803,48.915257,8.50312,,
Langensteinbach Schießhüttenäcker,,REG_188638,48.92006,8.499437,1.0,
"Langensteinbach Schießhüttenäcker, Karlsbad",188638.0,REG_198266,48.9201,8.49932,,
"Langensteinbach Schießhüttenäcker, Karlsbad",188638.0,REG_643080,48.92,8.499877,,
Langensteinbach St. Barbara,,REG_128638,48.90973,8.499572,1.0,
"Langensteinbach St. Barbara, Karlsbad",128638.0,REG_580961,48.90973,8.499572,,
Langenwang (Schwab),,REG_25961,47.43659,10.276035,1.0,
Langenwang(Schwab),25961.0,REG_352348,47.43659,10.276032,,
Langenweddingen,,REG_480999,52.045555,11.532404,1.0,
Langenweddingen,480999.0,REG_242666,52.045555,11.532404,,
Langenwolmsdorf,60489.0,REG_568196,51.03625,14.153669,,
Langenwolmsdorf Bahnhof,,REG_60489,51.036446,14.153963,1.0,
Langenwolmsdorf Hp Mitte,,REG_276378,51.038734,14.126924,1.0,
Langenwolmsdorf Mitte,276378.0,REG_678738,51.038605,14.127331,,
Langenzenn,,REG_480909,49.496944,10.801855,1.0,
Langenzenn,480909.0,REG_445537,49.496944,10.801856,,
Langerwehe,,REG_21015,50.81791,6.353467,1.0,
Langerwehe,21015.0,REG_217324,50.81791,6.353467,,
Langgöns Bahnhof,,REG_343519,50.497704,8.667036,1.0,
Langhagen,528421.0,REG_571474,53.680935,12.425217,,
Langhagen DB,,REG_528421,53.68075,12.425488,1.0,
Langlau,,REG_71731,49.118744,10.859356,1.0,
Langlau,71731.0,REG_34965,49.118744,10.859352,,
Langsdorf(Oberhess),611768.0,REG_247818,50.494953,8.85699,,
Langwedel,444259.0,REG_98274,52.977787,9.195129,,
Langwedel(Kr Verden),,REG_444259,52.97785,9.195231,1.0,
Langweid (Lech),,REG_269697,48.490448,10.847966,1.0,
Langweid(Lech),269697.0,REG_201124,48.490448,10.847966,,
Langwied,,REG_389382,48.16306,11.432418,1.0,
Langwiesen,,REG_114102,47.683453,8.66232,1.0,
Langwiesen,114102.0,REG_181641,47.683453,8.66232,,
Laski Odrzanskie,,REG_111129,52.03605,15.305805,1.0,
Laski Odrzanskie,111129.0,REG_232833,52.03605,15.305805,,
Lathen,347093.0,REG_442689,52.86075,7.322574,,
"Lathen, Bahnhof",,REG_347093,52.860714,7.322231,1.0,
Laubendorf,,REG_133070,49.494366,10.752699,1.0,
Laubendorf,133070.0,REG_472263,49.494366,10.752696,,
"Laubenheim (Nahe), Bahnhof",,REG_249593,49.918716,7.89726,1.0,
Laubenheim(Nahe),249593.0,REG_529045,49.9188,7.897215,,
"Laubenheim, Bahnhof",,REG_97817,49.96117,8.314142,1.0,
Laucha(Unstrut),,REG_8430,51.222057,11.678442,1.0,
Laucha(Unstrut),8430.0,REG_304165,51.222057,11.678442,,
Lauchhammer,141862.0,REG_357799,51.474567,13.743242,,
"Lauchhammer, Bahnhof",,REG_141862,51.474586,13.743011,1.0,
Lauchheim,91390.0,REG_660445,48.868885,10.236563,,
"Lauchheim, Bahnhof",,REG_91390,48.868927,10.236806,1.0,
Lauchringen,391742.0,REG_191962,47.62909,8.322193,,
Lauchringen Bahnhof,,REG_391742,47.628895,8.322711,1.0,
Lauchringen West,656253.0,REG_555613,47.632774,8.308102,,
Lauchringen Westbahnhof,,REG_656253,47.63271,8.30841,1.0,
Lauda,233528.0,REG_384187,49.565384,9.709512,,
"Lauda, Bahnhof",,REG_233528,49.566154,9.708533,1.0,
Laudenbach (Württ),,REG_10830,49.455105,9.923276,1.0,
Laudenbach am Main,,REG_25959,49.742527,9.179129,1.0,
Laudenbach am Main,25959.0,REG_630061,49.742527,9.179126,,
Laudenbach(Bergstr),90906.0,REG_173950,49.612076,8.644539,,
Laudenbach(Württ),10830.0,REG_224519,49.45542,9.9231,,
"Laudenbach, Bahnhof",,REG_90906,49.6122,8.644506,1.0,
Lauenbrück,,REG_676670,53.19701,9.563755,1.0,
Lauenbrück,676670.0,REG_634334,53.196995,9.563752,,
Lauenburg(Elbe),,REG_524435,53.36978,10.568201,1.0,
Lauenburg(Elbe),524435.0,REG_131556,53.369568,10.567592,,
Lauenförde-Beverungen,,REG_200536,51.65857,9.392742,1.0,
Lauenförde-Beverungen,200536.0,REG_34396,51.65858,9.392707,,
Lauenförde-Beverungen,200536.0,REG_414618,51.658558,9.392776,,
Lauenstein Bahnhof,,REG_201037,50.786465,13.814203,1.0,
Lauenstein(Sachs),201037.0,REG_649164,50.786564,13.814398,,
Lauf West,,REG_142539,49.501125,11.277998,1.0,
Lauf West,142539.0,REG_246960,49.50113,11.278,,
Lauf a.d.Pegnitz Bahnhof links der Pegnitz,,REG_650626,49.507095,11.285975,1.0,
Lauf a.d.Pegnitz Bahnhof rechts der Pegnitz,,REG_649160,49.512333,11.27736,1.0,
Lauf(links Pegnitz),650626.0,REG_455159,49.507095,11.285976,,
Lauf(rechts Pegnitz),649160.0,REG_363120,49.512333,11.277359,,
Laufach,,REG_577045,50.01067,9.277692,1.0,
Laufach,577045.0,REG_676510,50.01067,9.277692,,
Laufen (Oberbay),,REG_569793,47.93365,12.922364,1.0,
Laufen Bahnhof,,REG_530685,48.22271,8.917684,1.0,
Laufen(Oberbay),569793.0,REG_651257,47.933655,12.922363,,
Laufenburg (Baden) Bahnhof,,REG_533439,47.563515,8.058328,1.0,
Laufenburg (Baden) Ost Bahnhof,,REG_567511,47.566208,8.073186,1.0,
Laufenburg(Baden),533439.0,REG_175330,47.563408,8.058312,,
Laufenburg(Baden)Ost,567511.0,REG_670769,47.566162,8.073691,,
Lauffen (N),,REG_416455,49.075924,9.145487,1.0,
Lauffen(Neckar),416455.0,REG_187721,49.076515,9.146136,,
Lauingen,,REG_134635,48.574566,10.424967,1.0,
Lauingen,134635.0,REG_160496,48.574566,10.424966,,
Laupheim Stadt,600786.0,REG_565496,48.233303,9.878394,,
Laupheim West,276318.0,REG_410131,48.231113,9.848251,,
Laupheim Westbahnhof,,REG_276318,48.230938,9.848168,1.0,
Laupheim ZOB/Stadtbahnhof,,REG_600786,48.23378,9.878836,1.0,
Laurenburg(Lahn),,REG_46539,50.32955,7.905766,1.0,
Laurenburg(Lahn),46539.0,REG_554541,50.32955,7.905766,,
Lauscha (Thüringen),,REG_643893,50.47357,11.160015,1.0,
Lauscha(Thür),643893.0,REG_335088,50.473312,11.160302,,
Lauta Bahnhof,,REG_474958,51.447174,14.093121,1.0,
Lauta(Nl),474958.0,REG_197625,51.44723,14.093147,,
Lautenbach Bahnhof,,REG_259969,48.519455,8.116162,1.0,
Lautenbach(Baden),259969.0,REG_31296,48.51948,8.116067,,
"Lauter (Sachs), Bahnhof",,REG_278920,50.568134,12.748899,1.0,
Lauter(Sachs),278920.0,REG_449579,50.56805,12.749028,,
Lauterach,,REG_337518,47.477413,9.724285,1.0,
Lauterach,337518.0,REG_611584,47.477413,9.724285,,
Lauterbach (Hessen) Nordbahnhof,,REG_85343,50.644142,9.406223,1.0,
Lauterbach (Hessen)-Wallenrod Bahnhof,,REG_413943,50.664936,9.332161,1.0,
